SIZE_LOC,NOM,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,NR,FIX_RATE,NAUTH,LOC_ADDED,MAX_LOC_ADDED,CHURN,MAX_CHURN,MAX_CHANGE_SET_SIZE,AVG_MODIFIED_DIRS,CLASS_AGE,AGE_SINCE_LAST_CHANGE,OWNERSHIP_RATIO,CROSS_DIRECTORY_CHANGE_RATIO,NSMELLS,SMELL_DENSITY,Bugginess
41,0,0.000000,0,4,12,0.083333,2,181,53,321,74,1263,41.666667,1115,509,0.916667,1.000000,0,0.000000,no
49,0,0.000000,0,7,7,0.000000,2,104,45,159,87,1263,53.000000,1057,652,0.857143,1.000000,0,0.000000,no
51,0,0.000000,0,7,8,0.125000,2,107,45,163,87,1263,47.000000,1057,652,0.875000,1.000000,0,0.000000,no
53,0,0.000000,0,7,7,0.000000,2,112,49,171,95,1263,53.000000,1057,652,0.857143,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,1115,652,0.909091,1.000000,0,0.000000,no
44,0,0.000000,0,4,13,0.076923,4,259,53,474,88,1544,48.615385,1115,72,0.769231,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,1115,652,0.909091,1.000000,0,0.000000,no
31,0,0.000000,0,0,11,0.000000,2,118,30,205,51,1263,44.636364,1115,652,0.909091,1.000000,0,0.000000,no
675,135,5.000000,135,23,4,0.000000,2,679,675,683,675,46,4.000000,28,12,0.500000,0.500000,0,0.000000,no
58,4,14.500000,4,2,18,0.166667,6,234,40,410,80,1544,33.944444,1115,13,0.611111,1.000000,0,0.000000,no
31,0,0.000000,0,0,12,0.083333,4,174,31,317,62,1544,50.666667,1115,72,0.750000,1.000000,0,0.000000,no
324,59,5.491525,59,3,6,0.166667,2,734,395,1144,648,1544,29.166667,179,60,0.666667,1.000000,0,0.000000,no
51,4,12.750000,4,0,15,0.200000,5,306,61,561,102,1544,24.466667,994,60,0.333333,1.000000,0,0.000000,no
30,1,30.000000,1,0,13,0.076923,4,181,30,332,60,1544,47.000000,1115,72,0.692308,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,124,33,217,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,1,7,0.142857,4,125,33,217,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,123,33,215,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,12,0.083333,4,174,31,317,62,1544,50.666667,1115,72,0.750000,1.000000,0,0.000000,no
32,0,0.000000,0,0,8,0.125000,4,128,33,224,67,1544,35.500000,997,72,0.375000,1.000000,0,0.000000,no
299,22,13.590909,22,2,3,0.333333,2,617,299,935,598,1544,55.666667,74,60,0.666667,1.000000,0,0.000000,no
32,0,0.000000,0,0,15,0.133333,5,196,32,360,68,1544,43.066667,1115,72,0.600000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1115,72,0.692308,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,123,33,215,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,123,33,215,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
127,8,15.875000,8,0,3,0.333333,2,255,123,383,246,1544,55.666667,74,60,0.666667,1.000000,0,0.000000,no
49,2,24.500000,2,0,5,0.200000,2,124,63,199,98,1544,29.400000,179,72,0.800000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1115,72,0.692308,1.000000,0,0.000000,no
35,0,0.000000,0,0,7,0.142857,4,130,35,225,70,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
524,44,11.909091,44,0,4,0.250000,2,1064,524,1604,1046,1544,55.750000,74,5,0.750000,1.000000,0,0.000000,no
26,0,0.000000,0,0,14,0.071429,6,208,30,390,52,1544,42.500000,1115,72,0.642857,1.000000,0,0.000000,no
44,1,44.000000,1,1,17,0.294118,5,223,61,402,88,1544,20.588235,994,60,0.529412,1.000000,0,0.000000,no
35,0,0.000000,0,0,7,0.142857,4,130,35,225,70,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,8,0.125000,4,125,33,217,67,1544,38.750000,997,60,0.375000,1.000000,0,0.000000,no
37,0,0.000000,0,0,4,0.250000,2,79,37,121,74,1544,36.000000,179,72,0.750000,1.000000,0,0.000000,no
32,0,0.000000,0,0,7,0.142857,4,123,33,214,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,1,31.000000,1,0,4,0.250000,2,66,31,101,62,1544,36.000000,179,72,0.750000,1.000000,0,0.000000,no
37,1,37.000000,1,0,8,0.125000,4,134,37,231,74,1544,35.500000,997,72,0.375000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1115,72,0.692308,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
32,0,0.000000,0,0,7,0.142857,4,124,33,216,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
52,1,52.000000,2,0,16,0.312500,5,234,61,416,104,1544,21.750000,994,60,0.500000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1115,72,0.692308,1.000000,0,0.000000,no
67,1,67.000000,2,0,10,0.100000,4,203,64,339,128,1544,31.600000,997,60,0.400000,1.000000,0,0.000000,no
58,4,14.500000,4,0,6,0.333333,2,148,59,238,116,1544,24.833333,179,48,0.666667,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
32,0,0.000000,0,0,7,0.142857,4,124,33,216,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
37,1,37.000000,1,0,6,0.166667,4,133,37,229,74,1544,46.333333,997,72,0.500000,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,125,33,217,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
34,0,0.000000,0,1,7,0.142857,4,126,34,218,68,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
35,0,0.000000,0,4,14,0.071429,4,219,35,403,73,1544,48.500000,1115,72,0.785714,1.000000,0,0.000000,no
26,0,0.000000,0,0,14,0.071429,6,208,30,390,52,1544,42.500000,1115,72,0.642857,1.000000,0,0.000000,no
42,2,21.000000,2,0,7,0.142857,4,146,42,250,84,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
117,9,13.000000,9,0,3,0.333333,2,234,117,351,232,1544,64.666667,74,5,0.666667,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
53,3,17.666667,3,0,3,0.333333,2,106,53,159,104,1544,64.666667,74,5,0.666667,1.000000,0,0.000000,no
588,55,10.690909,55,2,3,0.333333,2,1182,588,1776,1176,1544,55.666667,74,60,0.666667,1.000000,0,0.000000,no
57,3,19.000000,3,0,2,0.500000,2,114,57,171,114,1544,69.000000,74,72,0.500000,1.000000,0,0.000000,no
562,50,11.240000,50,3,4,0.250000,2,1126,556,1690,1110,1544,55.750000,74,5,0.750000,1.000000,0,0.000000,no
33,0,0.000000,0,0,15,0.333333,5,190,61,347,66,1544,23.200000,994,60,0.466667,1.000000,0,0.000000,no
37,1,37.000000,1,0,14,0.357143,5,195,61,353,74,1544,22.571429,994,72,0.500000,1.000000,0,0.000000,no
45,2,22.500000,2,0,2,0.500000,2,90,45,135,90,1544,69.000000,74,72,0.500000,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
60,1,60.000000,2,0,13,0.307692,5,234,61,408,120,1544,26.000000,994,60,0.384615,1.000000,0,0.000000,no
26,0,0.000000,0,0,4,0.500000,3,58,26,90,52,1544,37.000000,509,72,0.500000,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
60,1,60.000000,3,0,15,0.333333,5,254,61,448,120,1544,21.266667,994,72,0.533333,1.000000,0,0.000000,no
27,0,0.000000,0,0,14,0.071429,6,210,30,393,54,1544,42.500000,1115,72,0.642857,1.000000,0,0.000000,no
31,0,0.000000,0,0,7,0.142857,4,122,33,213,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
33,0,0.000000,0,0,7,0.142857,4,124,33,215,67,1544,40.142857,997,72,0.428571,1.000000,0,0.000000,no
50,5,10.000000,6,0,9,0.111111,4,162,50,274,100,1544,34.777778,997,60,0.333333,1.000000,0,0.000000,no
31,0,0.000000,0,0,8,0.125000,4,124,33,217,67,1544,35.500000,997,72,0.375000,1.000000,0,0.000000,no
31,0,0.000000,0,0,13,0.153846,5,189,31,347,68,1544,49.230769,1115,72,0.692308,1.000000,0,0.000000,no
52,2,26.000000,4,0,14,0.214286,5,300,61,548,104,1544,24.214286,994,72,0.357143,1.000000,0,0.000000,no
51,4,12.750000,4,1,8,0.125000,4,170,51,289,102,1544,35.375000,997,72,0.375000,1.000000,0,0.000000,no
46,1,46.000000,1,2,11,0.181818,4,227,60,408,100,1544,51.363636,1115,72,0.636364,1.000000,0,0.000000,yes
127,13,9.769231,13,3,6,0.166667,2,267,127,407,254,1544,31.166667,482,60,0.666667,1.000000,0,0.000000,yes
51,2,25.500000,2,3,11,0.181818,4,217,60,383,100,1544,53.636364,1115,60,0.636364,1.000000,0,0.000000,no
39,1,39.000000,1,3,4,0.500000,2,108,63,177,78,1544,38.250000,482,72,0.750000,1.000000,0,0.000000,yes
52,1,52.000000,2,2,13,0.076923,4,217,33,382,70,1544,51.076923,1115,68,0.692308,1.000000,0,0.000000,no
50,2,25.000000,2,2,3,0.333333,2,164,113,278,113,1544,50.000000,482,72,0.666667,1.000000,0,0.000000,no
53,0,0.000000,0,2,4,0.000000,2,63,49,73,49,1263,67.250000,1180,911,0.750000,1.000000,0,0.000000,no
69,4,17.250000,5,11,11,0.000000,5,108,50,147,50,1263,32.272727,1180,126,0.363636,1.000000,0,0.000000,no
61,0,0.000000,0,7,3,0.000000,2,71,58,81,58,1263,89.000000,1180,911,0.666667,1.000000,0,0.000000,no
72,2,36.000000,4,6,6,0.833333,3,96,58,120,58,175,6.500000,627,191,0.500000,0.333333,0,0.000000,no
74,2,37.000000,4,6,6,1.000000,3,109,58,144,58,10,2.166667,627,485,0.500000,0.333333,0,0.000000,no
35,0,0.000000,0,3,10,0.000000,2,148,35,261,64,1263,50.100000,1246,911,0.900000,1.000000,0,0.000000,no
57,2,28.500000,2,6,7,0.142857,5,202,58,347,114,1544,61.142857,1180,101,0.285714,1.000000,0,0.000000,no
53,1,53.000000,1,4,6,0.166667,5,180,58,307,114,1544,70.166667,1180,203,0.333333,1.000000,0,0.000000,no
122,18,6.777778,19,5,14,0.142857,6,157,61,192,61,1263,24.285714,1180,83,0.357143,1.000000,0,0.000000,no
37,1,37.000000,1,0,11,0.090909,3,127,30,217,49,1263,45.636364,1246,507,0.818182,0.909091,0,0.000000,no
37,1,37.000000,1,0,11,0.090909,3,127,30,217,49,1263,45.636364,1246,507,0.818182,0.909091,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,150,35,256,67,1263,46.090909,1246,911,0.818182,1.000000,0,0.000000,no
55,4,13.750000,4,1,13,0.000000,3,245,55,435,94,1263,39.692308,1246,911,0.692308,1.000000,0,0.000000,yes
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,1246,911,0.818182,1.000000,0,0.000000,no
93,4,23.250000,4,5,6,0.000000,3,139,79,185,79,1263,48.500000,1180,911,0.500000,1.000000,0,0.000000,no
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,1246,911,0.818182,1.000000,0,0.000000,no
57,4,14.250000,4,3,8,0.000000,4,88,58,119,58,1263,39.500000,1180,275,0.375000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,107,72,149,72,1263,48.500000,1180,911,0.500000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,106,72,147,72,1263,48.500000,1180,911,0.500000,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,1246,911,0.818182,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,1246,911,0.818182,1.000000,0,0.000000,no
81,4,20.250000,4,5,6,0.000000,3,119,73,157,73,1263,48.500000,1180,911,0.500000,1.000000,0,0.000000,no
36,0,0.000000,0,0,12,0.000000,3,159,35,282,67,1263,42.750000,1246,911,0.750000,1.000000,0,0.000000,no
41,1,41.000000,1,0,9,0.000000,2,105,45,169,45,1263,52.555556,1246,911,0.888889,1.000000,0,0.000000,no
39,1,39.000000,1,0,11,0.000000,2,140,31,241,59,1263,45.636364,1246,911,0.909091,1.000000,0,0.000000,no
57,4,14.250000,4,3,7,0.000000,3,83,58,109,58,1263,43.857143,1180,911,0.428571,1.000000,0,0.000000,no
48,3,16.000000,3,0,11,0.090909,3,185,53,322,76,1263,45.727273,1246,500,0.818182,1.000000,0,0.000000,no
57,2,28.500000,2,3,9,0.222222,5,156,57,255,110,1263,43.444444,1188,501,0.555556,1.000000,0,0.000000,yes
58,2,29.000000,2,3,9,0.222222,5,156,57,254,110,1263,43.444444,1188,501,0.555556,1.000000,0,0.000000,yes
94,8,11.750000,8,4,7,0.000000,4,151,79,208,79,1263,42.142857,1180,304,0.428571,1.000000,0,0.000000,no
90,8,11.250000,8,4,7,0.000000,4,173,91,256,91,1263,42.142857,1180,304,0.428571,1.000000,0,0.000000,no
63,4,15.750000,4,4,4,0.000000,2,74,60,85,60,1263,72.000000,1180,911,0.750000,1.000000,0,0.000000,no
69,5,13.800000,5,1,5,0.000000,2,84,67,99,67,1263,58.800000,1180,911,0.800000,1.000000,0,0.000000,no
82,7,11.714286,7,11,3,0.000000,2,92,79,102,79,1263,89.000000,1180,911,0.666667,1.000000,0,0.000000,no
61,6,10.166667,6,6,4,0.000000,3,73,58,85,58,1263,70.500000,1180,911,0.500000,1.000000,0,0.000000,no
51,2,25.500000,2,4,3,0.000000,2,61,48,71,48,1263,89.000000,1180,911,0.666667,1.000000,0,0.000000,no
62,4,15.500000,4,5,3,0.000000,2,72,59,82,59,1263,89.000000,1180,911,0.666667,1.000000,0,0.000000,no
51,2,25.500000,2,4,3,0.000000,2,61,48,71,48,1263,89.000000,1180,911,0.666667,1.000000,0,0.000000,no
41,2,20.500000,2,1,11,0.181818,4,196,41,351,82,1544,53.636364,1246,203,0.727273,1.000000,0,0.000000,no
77,5,15.400000,8,7,6,0.000000,3,95,62,113,62,1263,47.166667,1180,911,0.500000,1.000000,0,0.000000,no
57,4,14.250000,4,4,4,0.250000,2,67,48,77,48,1263,68.000000,1180,828,0.750000,1.000000,0,0.000000,no
45,3,15.000000,3,1,12,0.000000,2,148,31,251,59,1263,42.333333,1246,911,0.916667,1.000000,0,0.000000,no
74,4,18.500000,4,0,15,0.266667,3,367,56,660,94,1263,34.866667,1246,332,0.600000,0.933333,0,0.000000,yes
125,2,62.500000,7,1,11,0.363636,6,153,95,181,95,1263,26.181818,1180,5,0.272727,0.727273,0,0.000000,yes
45,0,0.000000,0,0,3,0.000000,2,55,42,65,42,1263,89.000000,1180,911,0.666667,1.000000,0,0.000000,no
38,0,0.000000,0,1,10,0.000000,2,151,35,264,64,1263,50.100000,1246,911,0.900000,1.000000,0,0.000000,no
36,0,0.000000,0,0,11,0.000000,2,138,31,240,59,1263,45.636364,1246,911,0.909091,1.000000,0,0.000000,no
112,8,14.000000,9,8,3,0.000000,2,122,94,132,94,1263,77.666667,1138,911,0.666667,1.000000,0,0.000000,no
91,6,15.166667,7,8,8,0.000000,3,204,99,317,185,1263,46.750000,1188,911,0.625000,1.000000,0,0.000000,no
67,4,16.750000,4,1,1,0.000000,1,67,67,67,67,11,5.000000,270,270,1.000000,1.000000,0,0.000000,no
49,0,0.000000,0,3,5,0.000000,2,103,46,157,87,1263,66.200000,1188,911,0.800000,1.000000,0,0.000000,no
147,17,8.647059,17,3,10,0.000000,5,297,137,447,270,1263,38.600000,1188,347,0.600000,1.000000,0,0.000000,no
60,0,0.000000,0,0,2,0.000000,1,60,59,60,59,26,5.500000,47,47,1.000000,1.000000,0,0.000000,no
65,2,32.500000,2,1,6,0.000000,2,142,62,219,120,1263,58.666667,1188,911,0.833333,1.000000,0,0.000000,no
52,1,52.000000,1,2,9,0.000000,2,224,55,396,94,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
79,5,15.800000,6,3,10,0.100000,4,156,57,233,109,1263,39.500000,1188,800,0.500000,1.000000,0,0.000000,no
61,3,20.333333,3,2,7,0.142857,3,114,46,167,87,1263,48.142857,1188,800,0.571429,1.000000,0,0.000000,no
28,0,0.000000,0,0,11,0.090909,3,163,30,298,56,1544,55.000000,1246,203,0.818182,1.000000,0,0.000000,no
75,10,7.500000,10,0,5,0.000000,2,157,72,239,141,1263,66.200000,1188,911,0.800000,1.000000,0,0.000000,no
27,0,0.000000,0,0,9,0.000000,2,107,30,187,44,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
75,10,7.500000,10,0,5,0.000000,2,157,72,239,141,1263,66.200000,1188,911,0.800000,1.000000,0,0.000000,no
56,2,28.000000,2,2,12,0.083333,3,337,56,618,112,1544,51.000000,1246,203,0.833333,1.000000,0,0.000000,no
42,1,42.000000,1,4,10,0.000000,2,173,53,304,75,1263,47.200000,1246,911,0.900000,1.000000,0,0.000000,no
217,2,108.500000,2,1,7,0.142857,2,401,185,585,349,1263,51.285714,1188,618,0.857143,1.000000,0,0.000000,no
31,0,0.000000,0,0,9,0.000000,2,114,32,197,53,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
37,1,37.000000,1,2,10,0.000000,2,141,35,245,64,1263,47.200000,1246,911,0.900000,1.000000,0,0.000000,no
156,5,31.200000,9,4,7,0.000000,2,334,157,512,304,1263,51.714286,1188,911,0.857143,1.000000,0,0.000000,no
32,0,0.000000,0,0,11,0.000000,2,113,30,194,55,1263,43.000000,1246,911,0.909091,1.000000,0,0.000000,no
112,20,5.600000,20,2,5,0.000000,2,230,109,348,214,1263,66.200000,1188,911,0.800000,1.000000,0,0.000000,no
33,0,0.000000,0,0,11,0.000000,4,128,31,223,58,1263,41.909091,1246,44,0.727273,1.000000,0,0.000000,no
42,0,0.000000,0,0,11,0.000000,3,171,40,300,77,1263,43.363636,1246,44,0.818182,1.000000,0,0.000000,no
86,13,6.615385,13,0,6,0.000000,3,181,84,276,163,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
83,12,6.916667,12,0,6,0.000000,3,175,81,267,157,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
74,10,7.400000,10,0,6,0.000000,3,157,72,240,139,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
90,14,6.428571,14,0,6,0.000000,3,189,88,288,171,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
83,11,7.545455,11,0,6,0.000000,3,176,81,269,157,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
48,4,12.000000,4,0,10,0.000000,3,174,53,300,73,1263,45.700000,1246,215,0.800000,1.000000,0,0.000000,no
85,13,6.538462,13,0,6,0.000000,3,179,83,273,161,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
39,2,19.500000,2,0,7,0.000000,3,121,37,203,69,1263,51.285714,1199,911,0.714286,1.000000,0,0.000000,no
94,15,6.266667,16,0,9,0.000000,3,197,88,300,171,1263,38.888889,1188,911,0.444444,0.888889,0,0.000000,no
94,15,6.266667,16,0,7,0.000000,3,193,88,292,171,1263,49.285714,1188,911,0.571429,1.000000,0,0.000000,no
92,14,6.571429,14,0,6,0.000000,3,193,90,294,175,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
94,15,6.266667,15,0,6,0.000000,3,197,92,300,179,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
93,14,6.642857,14,0,9,0.000000,4,193,61,293,117,1263,37.555556,1188,911,0.444444,0.777778,0,0.000000,no
79,12,6.583333,12,0,6,0.000000,3,166,77,253,149,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
69,9,7.666667,9,0,6,0.000000,3,148,67,227,129,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
63,8,7.875000,8,0,6,0.000000,3,134,61,205,117,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
40,2,20.000000,2,0,10,0.000000,3,136,38,232,71,1263,45.400000,1246,911,0.800000,1.000000,0,0.000000,no
39,1,39.000000,1,0,10,0.000000,3,153,44,267,69,1263,45.400000,1246,911,0.800000,1.000000,0,0.000000,no
41,1,41.000000,1,1,9,0.000000,2,139,38,237,72,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
71,5,14.200000,7,2,6,0.000000,3,141,61,211,118,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
47,1,47.000000,2,2,9,0.000000,2,213,55,379,87,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
47,1,47.000000,2,2,9,0.000000,2,213,55,379,87,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
69,6,11.500000,6,1,8,0.000000,5,168,74,267,143,1263,44.750000,1188,254,0.500000,1.000000,0,0.000000,no
85,4,21.250000,12,3,6,0.000000,3,166,75,247,143,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
46,1,46.000000,2,2,9,0.000000,2,169,45,292,82,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
46,1,46.000000,2,2,9,0.000000,2,169,45,292,82,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,141,39,240,74,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
41,1,41.000000,4,0,9,0.000000,2,140,39,239,73,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
47,2,23.500000,2,2,10,0.000000,3,186,53,325,76,1263,46.000000,1246,275,0.800000,1.000000,0,0.000000,no
69,3,23.000000,5,3,6,0.000000,3,138,60,207,116,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
72,7,10.285714,8,2,6,0.000000,3,165,77,258,149,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,141,39,240,74,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,160,45,278,74,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
41,1,41.000000,4,0,9,0.000000,2,140,39,239,73,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
58,3,19.333333,3,2,6,0.000000,3,116,49,174,94,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
63,3,21.000000,5,2,6,0.000000,3,125,53,187,102,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
69,6,11.500000,6,1,7,0.000000,4,164,74,259,143,1263,50.428571,1188,254,0.571429,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,160,45,278,74,1263,50.111111,1246,911,0.888889,1.000000,0,0.000000,no
72,7,10.285714,8,2,7,0.000000,4,169,77,266,149,1263,48.857143,1188,261,0.571429,1.000000,0,0.000000,no
69,5,13.800000,5,1,7,0.000000,3,161,74,253,143,1263,50.571429,1188,911,0.714286,1.000000,0,0.000000,no
60,3,20.000000,7,2,6,0.000000,3,120,51,180,98,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
57,3,19.000000,3,1,6,0.000000,3,122,52,187,100,1263,55.666667,1188,911,0.666667,1.000000,0,0.000000,no
49,3,16.333333,3,0,7,0.000000,4,144,57,239,110,1263,47.857143,1188,299,0.571429,0.857143,0,0.000000,no
49,3,16.333333,3,0,10,0.000000,3,189,45,329,82,1263,45.200000,1246,299,0.800000,0.900000,0,0.000000,no
34,0,0.000000,0,0,10,0.000000,2,127,31,220,59,1263,45.200000,1246,911,0.900000,1.000000,0,0.000000,no
43,1,43.000000,1,1,12,0.000000,3,184,53,325,80,1263,42.250000,1246,911,0.833333,1.000000,0,0.000000,no
64,1,64.000000,1,1,11,0.000000,2,203,53,342,94,1263,45.909091,1246,911,0.909091,1.000000,0,0.000000,no
45,1,45.000000,1,1,11,0.000000,2,184,53,323,82,1263,45.909091,1246,911,0.909091,1.000000,0,0.000000,no
30,0,0.000000,0,0,10,0.000000,2,114,30,198,50,1263,47.200000,1246,911,0.900000,1.000000,0,0.000000,no
65,4,16.250000,6,1,5,0.000000,2,135,62,205,121,1263,66.200000,1188,911,0.800000,1.000000,0,0.000000,no
54,1,54.000000,1,1,12,0.000000,2,193,53,332,86,1263,42.250000,1246,900,0.833333,1.000000,0,0.000000,no
46,1,46.000000,1,1,12,0.083333,2,194,53,342,82,1263,42.333333,1246,911,0.833333,1.000000,0,0.000000,no
40,1,40.000000,1,1,11,0.000000,2,183,53,326,82,1263,45.909091,1246,911,0.909091,1.000000,0,0.000000,no
46,1,46.000000,1,1,12,0.083333,2,194,53,342,82,1263,42.333333,1246,911,0.833333,1.000000,0,0.000000,no
43,1,43.000000,1,1,11,0.090909,3,192,53,341,90,1263,44.272727,1246,671,0.818182,1.000000,0,0.000000,no
65,5,13.000000,7,0,6,0.000000,2,143,66,221,127,1263,58.500000,1188,911,0.833333,1.000000,0,0.000000,no
55,1,55.000000,1,3,6,0.000000,2,121,54,187,104,1263,60.666667,1188,911,0.833333,1.000000,0,0.000000,no
61,1,61.000000,1,3,7,0.000000,2,133,60,205,116,1263,55.000000,1188,911,0.857143,1.000000,0,0.000000,no
94,6,15.666667,8,4,6,0.000000,2,199,94,304,181,1263,60.666667,1188,911,0.833333,1.000000,0,0.000000,no
62,1,62.000000,1,1,15,0.066667,5,219,53,376,98,1263,35.000000,1246,208,0.666667,1.000000,0,0.000000,no
54,1,54.000000,1,1,11,0.000000,2,195,53,336,94,1263,45.909091,1246,911,0.909091,1.000000,0,0.000000,no
37,4,9.250000,4,0,4,0.000000,3,64,26,91,27,1263,56.500000,1130,146,0.500000,1.000000,0,0.000000,no
34,0,0.000000,0,1,15,0.133333,7,203,31,372,68,1544,43.333333,1246,115,0.600000,1.000000,0,0.000000,no
